code,name
42151501,Luces de curación o accesorios para odontología estética
42151502,Pozos mezcladores para odontología estética
42151503,Coronas o formas de coronas
42151504,Laca dental
42151505,Suministros de grabado de dientes
42151506,Suministros blanqueadores o decolorantes de dientes
42151507,Sombras dentales
42151600,Instrumentos y dispositivos dentales y de subespecialidad
42151601,Accesorios o partes de repuesto para instrumentos dentales
42151602,Bandas para matriz dental
42151603,Herramientas de colocación de hidróxido de calcio
42151604,Herramientas de colocación de compuestos
42151605,Removedores de coronas o puentes
42151606,Talladores de amalgamas dentales
42151607,Casetes para instrumentos dentales
42151608,Bandejas o cubetas para instrumentos dentales
42151609,Esterillas para instrumentos dentales
42151610,Alicates dentales
42151611,Cepillos operativos dentales
42151612,Retractores dentales
42151613,Pulidores dentales
42151614,Fresas dentales
42151615,Unidades crio quirúrgicas dentales
42151616,Medidores de profundidad dentales
42151617,Taladros o brocas dentales
42151618,Elevadores dentales
42151619,Excavadoras dentales
42151620,Limas o curetas dentales
42151621,Instrumentos para contorno de calzas dentales
42151622,Protectores de dedos para uso odontológico
42151623,Fórceps dentales
42151624,Piezas manuales o accesorios para uso odontológico
42151625,Instrumentos de higiene dental
42151626,Accesorios para afilar instrumentos dentales
42151627,Espejos o mangos de espejo para uso odontológico
42151628,Lozas mezcladoras para uso odontológico
42151629,Organizadores dentales
42151630,Instrumentos de colocación para uso odontológico
42151631,Sondas dentales
42151632,Escariadores dentales
42151633,Instrumentos de empaque de cordones de retracción para uso odontológico
42151634,Picos de punta de raíz para uso dental
42151635,Eyectores de saliva o dispositivos de succión oral o suministros dentales
42151636,Raspadores dentales o accesorios
42151637,Escalas dentales
42151638,Tijeras dentales
42151639,Espátulas dentales
42151640,Pinzas dentales
42151641,Grabadores de cera para uso odontológico
42151642,Cuchillos de gingivectomía
42151643,Cortadoras de margen dental
42151644,Soportes para la boca para uso odontológico
42151645,Kits o bandejas operativas reusables pre ensambladas para uso odontológico
42151646,Dispositivos protectores para dientes
42151647,Sujetadores absorbentes para uso odontológico
42151648,Calibradores para uso odontológico
42151650,Herramientas de detección de fracturas para uso odontológico
42151651,Separadores de dientes para uso odontológico
42151652,Introductor de espigas para uso odontológico
42151653,Doblador de espigas para uso odontológico
42151654,Guías para uso odontológico
42151655,Probadores de nervio o de vitalidad para uso odontológico
42151656,Esparcidores para uso odontológico
42151657,Tubos o accesorios para uso odontológico
42151658,Enhebradores de seda dental
42151659,Kit de extracción de partes de dientes
42151660,Aplicadores o absorbentes para uso odontológico
42151661,Estuches o bolsas para instrumentos dentales
42151662,Electrodos de anestesia o repuestos para uso odontológico
42151663,Cuñas o sets para uso odontológico
42151664,Discos cortadores o separadores para uso odontológico
42151665,Calibradores o accesorios para uso odontológico
42151666,Sujetadores bucales para uso odontológico
42151667,Matrices o sets para uso odontológico
42151668,Enrolladores de instrumentos para instrumentos o accesorios dentales
42151669,Deshidratadores para uso odontológico
42151670,Portadores de calor para uso odontológico
42151671,Calzas o kits de calzas para sistemas post dentales
42151672,Expansores para uso odontológico
42151673,Martillos para uso odontológico
42151674,Sujetadores de fresas para uso odontológico
42151675,Kits de restauración para uso odontológico
42151676,Cuchillos para uso odontológico
42151677,Kits indicadores de presión para uso odontológico
42151678,Sujetadores para almohadillas o láminas mezcladoras
42151679,Bolsas mezcladoras para uso odontológico
42151680,Topes o accesorios endodónticos
42151681,Sets o accesorios de anestesia para uso odontológico
42151682,Broca endodóntica
42151683,Arco facial
42151700,Muebles para la clínica dental
42151701,Sillas para examen dental o partes relacionadas o accesorios
42151702,Taburetes para uso odontológico
42151703,Gabinetes para uso odontológico
42151704,Mesas o accesorios para uso odontológico
42151705,Sets de mobiliarios combinados para procedimientos dentales
42151800,Rellenos y acabados dentales y suministros para pulir
42151801,Portadores de amalgamas
42151802,Obturadores o puntas o accesorios para uso odontológico
42151803,Cápsulas de amalgama para uso odontológico
42151804,Empaquetadores de cable para uso odontológico
42151805,Discos pulidores o de terminado para uso odontológico
42151806,Tiras pulidoras o de terminado para uso odontológico
42151807,Puntas pulidoras o de terminado para uso odontológico
42151808,Compuestos brilladores para uso odontológico
42151809,Paños comprimibles para uso odontológico
42151810,Kits pulidores o de terminado para uso odontológico
42151811,Copas o sets pulidores para uso odontológico
42151812,Resortes para abrasión o máquinas pulidoras para uso odontológico
42151813,Tubos de calzas para uso odontológico
42151814,Adaptadores de placas de sujeción para tallado o máquinas pulidoras para uso odontológico
42151815,Conos para tallado o máquinas pulidoras para uso odontológico
42151816,Portadores de lámina de oro
42151900,Equipo y suministros para higiene dental y cuidado preventivo
42151901,Cepillos para paladares o prótesis dentales
42151902,Kits de profilaxis para uso odontológico
42151903,Copas o contenedores para prótesis dentales
42151904,Soluciones o tabletas reveladoras
42151905,Geles o enjuagues de fluoruro
42151906,Tabletas o gotas de fluoruro
42151907,Tanques de profilaxis para uso odontológico
42151908,Frascos o sets para prótesis dentales
42151909,Pastas o kits de prevención dental
42151910,Dispositivos o accesorios para limpiar dientes
42151911,Sets acondicionadores de tejido dental
42151912,Aerosoles endodónticos
42152000,Equipo y suministros para hacer imágenes dentales
42152001,Sujetadores de aleta de mordida
42152002,Bloques o aletas o tabletas de mordida para uso odontológico
42152003,Procesadores de película para uso odontológico
42152004,Colgadores de película radiológica para uso odontológico
42152005,Sujetadores de película radiológica para uso odontológico
42152006,Monturas de película radiológica para uso odontológico
42152007,Duplicadores de rayos x para uso odontológico
42152008,Unidades de rayos x para uso odontológico
42152009,Visores o accesorios de rayos x para uso odontológico
42152010,Película radiológica para uso odontológico
42152011,Adaptadores de película de rayos x para uso odontológico
42152012,Partes o kits o accesorios para aparatos de rayos x para uso odontológico
42152013,Analizadores de película radiográfica para uso odontológico
42152014,Trazador radioactivo para uso odontológico
42152100,Equipo y suministros dentales para impresión y formar
42152101,Anillos de molde o suministros relacionados para uso odontológico
42152102,Formadores para uso odontológico
42152103,Adhesivos para bandejas de impresión para uso odontológico
42152104,Limpiadores de bandejas de impresión para uso odontológico
42152105,Bandejas de impresión para uso odontológico
42152106,Cuchillos para yeso para uso odontológico
42152107,Instrumentos de encerado para uso odontológico
42152108,Jeringas de material de impresión o accesorios para uso odontológico
42152109,Baños de agua para material de impresión o accesorios para uso odontológico
42152110,Dispositivos para marcar dientes
42152111,Endurecedores de material de impresión para uso odontológico
42152112,Instrumentos de secado o accesorios para uso odontológico
42152113,Kits de formación de base para prótesis dentales
42152114,Kits de entrega de materiales de impresión para uso odontológico
42152115,Canastas de impresión para uso odontológico
42152200,Equipo y suministros dentales de laboratorio y de esterilización
42152201,Láminas dentales
42152202,Unidades de abrasión por aire de laboratorio dental
42152203,Quemadores o antorchas de laboratorio dental
42152204,"Máquinas para enyesar, sus partes o accesorios de laboratorio dental"
42152205,Unidades de curado de laboratorio dental
42152206,Tintes de laboratorio dental
42152207,Recolectores de polvo de laboratorio dental
42152208,Máquinas o accesorios de laboratorio dental
42152209,Hornos de uso odontológico para laboratorios
42152210,Chapas de oro de laboratorio dental
42152211,Tornos o accesorios de laboratorio dental
42152212,Bordeadoras de modelos de laboratorio dental
42152213,Modelos de laboratorio dentales
42152214,Trampas de yeso de laboratorio dental
42152215,Lijadoras de chorro de arena o suministros de laboratorio dental
42152216,Máquinas soldadoras o suministros de laboratorio dental
42152217,Unidades de vacío o suministros de laboratorio dental
42152218,Vibradores de uso odontológico para laboratorios
42152219,Unidades de encerado de laboratorio dental
42152220,Piedras dentales para laboratorios
42152221,Protectores de moldes o estuches de laboratorio dental
42152222,Crisoles para máquinas de fundición de uso odontológico
42152223,Unidades o accesorios de procesamiento de resinas de laboratorio dental
42152224,Cantimploras de laboratorio dental
42152300,"Láseres y equipo de iluminación y fibra óptica para odontología, y suministros"
42152301,Láseres de uso odontológico
42152302,Dentoscopios
42152303,Luces para uso odontológico general o sus accesorios
42152304,Luces intraorales
42152305,Trípodes de luces de operación para uso odontológico
42152306,Luces o accesorios de fibra óptica para uso odontológico
42152307,Sets de iluminación de operación para uso odontológico
42152400,Materiales dentales
42152401,Aleaciones para amalgamas de uso odontológico
42152402,Materiales protectores de la boca para atletas
42152403,Aleaciones de molibdeno cromo cobalto fundido para implantes dentales
42152404,Materiales de impresión hidrocoloides irreversibles reversibles combinados
42152405,Plásticos para coronas o puentes
42152406,Pastas abrasivas de uso odontológico
42152407,Polvos abrasivos de uso odontológico
42152408,Puntos absorbentes de uso odontológico
42152409,Materiales de impresión agar de uso odontológico
42152410,Materiales de impresión alginadas de uso odontológico
